default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,verified,average_tweets_per_day,account_age_days,account_type
False,False,41,167,214,True,False,2.267,1840,human
False,False,0,10,25,False,False,1.128,2927,human
False,False,4537,82,835,False,False,1.302,2678,human
False,False,7546,668,668,True,False,9.137,3237,human
False,False,42872,901,778,True,False,5.984,2115,human
False,False,20040,655208,788,True,True,9.526,4018,human
True,False,160,8,0,False,False,0.013,2183,bot
True,False,58,0,0,False,False,0.085,1444,human
False,False,7911,127,413,False,False,3.047,2855,human
True,False,9600,59,100,False,False,3.155,1216,bot
False,False,7396,23485,366,False,False,12.461,3650,human
False,False,60262,3190,4998,True,False,56.946,3493,human
True,False,771,2408,307,False,False,209.326,1182,bot
True,False,1465,8,0,False,False,0.519,4079,bot
False,False,2396,15,0,False,False,0.944,3610,bot
True,False,132,2,0,False,False,0.017,1674,bot
False,False,47492,425,814,True,False,1.815,3456,human
False,False,2268,85,211,False,False,0.948,4159,bot
True,False,5994,184,454,True,False,2.637,2692,human
True,False,21859,1720993,981,False,True,24.298,4184,bot
False,False,3080,576,421,False,False,12.327,2365,bot
True,False,41,19,13,False,False,0.184,1273,bot
True,False,57,0,0,False,False,0.096,1444,human
False,False,192011,2688,1997,False,False,82.536,4049,human
False,False,41617,687500,21164,True,True,4.528,4197,human
True,False,4518,1660965,277,False,False,1.248,3629,human
False,False,40123,344849,432132,False,False,39.16,3036,bot
False,False,32436,522,316,False,True,0.591,3240,human
False,False,2272,12,36,False,False,1.099,2994,bot
False,False,5,11519,979,False,True,22.717,3385,human
True,False,140,147,159,False,False,0.938,2146,bot
False,False,2192,3,0,False,False,0.763,2875,bot
True,True,1731,9,0,False,False,0.751,2304,human
False,False,2101,95,0,True,False,1.198,3807,bot
False,False,220,85,63,False,False,0.696,1891,human
False,False,7998,196,1517,True,False,3.11,3546,human
True,False,51536,271,450,False,False,1.583,2945,bot
False,False,916,129014,1201,False,False,28.792,4073,bot
False,False,2263,67,0,False,False,1.446,3315,bot
False,False,570,1990,612,True,True,0.35,4221,human
False,False,1956,64,40,True,False,2.338,3395,human
False,False,6670,69192,1168,False,True,1.513,2829,human
False,False,3812,527,531,True,False,1.379,1085,human
False,False,809,2552943,475,True,True,17.238,3812,human
False,False,1444,1089,899,True,False,0.466,4509,human
False,False,39835,810,3814,True,False,3.328,4268,human
True,False,148,457,881,False,False,3.668,2075,bot
False,False,5656,177,511,False,False,1.799,4149,bot
False,False,336,357,0,False,False,0.94,3022,human
False,False,6007,167,2,False,False,1.67,2992,human
False,False,422,24653,21076,False,True,11.538,4166,human
False,False,6837,1296396,313,False,True,1.143,3436,human
False,False,9768,3975,1214,True,True,5.045,4202,human
True,False,2193,1,135,False,False,0.767,2875,bot
True,False,146725,436,1352,True,False,11.595,2333,human
False,False,13203,25123,982,True,False,0.384,3639,human
False,False,1525,19,80,True,False,0.467,3816,human
True,False,984,21,124,False,False,0.456,3112,bot
False,False,7053,943399,310,True,False,3.889,4062,human
True,False,169,2,0,False,False,0.254,1190,human
False,False,9336,40,863,False,False,5.038,1879,bot
True,False,41,0,0,False,False,0.157,1158,bot
False,False,2558,1135,1527,False,False,0.876,3111,human
True,False,59,0,0,False,False,0.268,1157,bot
False,False,10768,199,443,True,False,0.777,4226,human
False,False,790,269,2,False,False,8.068,513,bot
True,False,1391,8,143,False,False,1.178,1524,bot
True,False,64,0,0,False,False,0.093,1444,human
True,True,7,0,0,False,False,0.002,2692,bot
False,False,271,283,265,True,False,3.708,4112,human
False,False,628,689624,2095,True,True,36.274,4288,human
False,False,3644,598,108,True,False,1.257,3707,human
True,False,11626,996,721,True,False,12.973,3285,human
False,False,2243,1498,668,True,False,1.062,2305,human
False,False,1317,206633,132781,True,False,57.601,3602,human
False,False,9657,293,1121,True,False,0.644,4313,human
True,False,1736,6,12,False,False,1.935,1301,bot
True,False,13565,264,212,False,False,2.455,1771,human
True,False,346,0,21,False,False,0.245,1412,bot
False,False,526,130,102,True,False,0.306,2188,human
True,False,3195,147,460,True,False,0.622,3188,human
True,False,648,194,81,True,False,0.191,2568,human
True,False,7,20,62,False,False,0.654,1143,bot
True,False,1329,10,34,False,False,0.919,1446,bot
True,False,119,11,30,False,False,0.009,4326,bot
False,False,363,26,0,False,False,0.029,2165,bot
True,False,113,1,0,False,False,0.007,2825,bot
False,False,19661,27207,330,False,True,3.181,3479,human
True,False,12226,1357,2382,True,False,15.933,3314,human
True,False,10763,56,2638,False,False,0.014,1413,human
False,False,12,72,4,False,False,3.801,1785,bot
False,False,2361,98,0,True,False,1.56,3410,bot
False,False,2273,24,92,False,False,0.8,4133,bot
True,False,328,29,180,False,False,0.059,2388,human
True,False,146,0,0,False,False,0.013,2581,bot
True,False,2309,8,50,False,False,1.874,1575,bot
False,False,15052,461265,18479,True,False,6.587,3570,human
False,False,5334,2310,598,True,False,3.391,4939,human
True,False,68,1057,1,False,False,7.407,1086,bot
False,False,1810,143,273,False,False,2.634,4130,human
True,False,870,24,101,False,False,0.638,1846,human
True,False,36477,587,442,False,False,6.73,2366,human
False,False,123866,777276,580,True,False,10.928,3273,human
False,False,19075,5780,2870,True,True,9.616,4733,human
True,False,1383,6,11,False,False,0.839,2478,bot
True,False,387,1,10,False,False,0.2,2869,bot
True,False,102,2,0,False,False,0.043,3612,bot
False,False,1755,3591,2059,True,True,0.949,2983,human
True,False,167,7261,186,True,False,1.773,2387,bot
True,False,239997,137464,85046,False,False,85.987,2085,bot
False,False,0,58,53,False,False,0.84,1734,bot
True,False,781,8,97,False,False,0.241,4268,bot
False,False,7454,36,210,False,False,0.918,719,human
False,False,2056,149506,132999,False,False,42.705,1896,bot
True,False,270,609661,709374,True,False,5.422,2293,bot
False,False,809,97,93,False,False,0.041,2217,human
True,False,7448,61,433,False,False,2.634,2914,human
False,False,1930,662,569,True,False,12.662,4081,human
True,False,5,2444,4,False,False,68.245,834,bot
True,False,1992,25,0,True,False,0.697,4129,human
False,False,6103,269,734,False,False,1.743,4467,human
True,False,1530,36,9,False,False,0.459,4509,bot
True,False,70273,2168,398,True,False,15.797,2689,human
True,False,564,49,534,False,False,0.189,1115,bot
False,False,31225,4073,4674,True,False,8.475,1441,human
False,False,2382,347,556,True,False,2.046,1118,human
True,False,2193,0,36,False,False,0.763,2875,bot
True,False,93,5,597,False,False,0.074,1168,bot
False,False,2682,206,443,False,False,0.749,1209,bot
False,False,10755,2046,4994,True,False,21.149,3532,human
True,False,18535,87,159,True,False,1.777,1204,human
True,False,5926,166,121,True,False,2.963,2348,human
True,False,1846,16,0,False,False,0.797,3179,bot
False,False,15414,45108,89,True,True,2.459,4153,human
True,False,1854,17,25,False,False,1.842,1298,bot
True,False,56407,1448253,3243,False,True,8.744,3254,human
False,False,23,120686,339,True,False,2.81,3717,human
True,False,86,10,84,False,False,0.01,2357,bot
False,False,188,1251,0,False,False,2.481,4149,human
True,False,39,108266,277,True,False,1.531,3268,human
True,False,3487,17,41,False,False,2.089,1751,bot
False,False,17365,340,339,True,False,21.57,3025,human
True,False,3512,166,487,False,False,4.063,1751,bot
True,False,19217,833,1041,False,False,10.391,2286,human
True,False,4008,240,686,False,False,0.859,2410,human
True,False,1751,335,607,True,False,3.367,2038,bot
False,False,1282,757,29,True,False,2.591,3063,human
True,False,105,0,0,False,False,0.008,2850,bot
True,False,1039,27,105,False,False,0.459,1245,bot
False,False,7395,105745,1014,True,False,5.524,3521,human
False,False,3565,232,191,True,False,0.768,2771,human
False,False,2649,55,290,False,False,1.506,2976,bot
True,False,99,584,0,False,False,0.058,2973,bot
False,False,1222,84523,4427,True,True,5.494,3927,human
False,False,246,1338975,919,True,True,3.954,3987,human
False,False,2021,151,190,False,False,1.082,2657,human
True,False,184,4,0,False,False,0.007,1817,bot
True,False,111,26,1057,False,False,0.044,2760,bot
False,False,350,12,0,False,False,0.022,3161,bot
False,False,8179,126280,9744,True,True,7.428,4509,bot
True,False,162,5,147,True,False,0.053,1552,bot
True,False,72,98,6,True,False,0.233,1646,human
True,False,1239,3,0,False,False,1.988,1490,bot
False,False,45848,509,738,True,False,2.557,3684,human
False,False,2449,197,0,True,False,1.026,3304,bot
False,False,6651,876,1716,False,False,1.105,3224,bot
False,False,785,3978612,2826,True,True,7.873,4085,human
False,False,70,37,0,False,False,0.171,3261,bot
False,False,9217,123,364,False,False,1.6,3971,human
True,False,861,5,36,False,False,0.333,3710,bot
True,False,43657,239,2171,False,False,5.017,824,human
False,False,4377,9,179,False,False,0.918,1773,bot
False,False,142142,1459,1112,False,False,81.596,3783,bot
False,False,2693,1121,688,False,False,1.022,4360,human
False,False,6537,250,840,False,False,0.458,3865,human
False,False,56270,1193,1481,False,False,5.914,4360,human
True,False,14752,709,491,True,False,14.61,2774,human
False,False,2477,63,218,True,False,1.03,3196,bot
True,False,8939,44,452,True,False,1.084,2989,human
True,False,22892,587,393,True,False,8.467,2228,human
False,False,2366,206,0,True,False,1.29,2973,bot
True,False,295,0,0,False,False,0.394,1146,bot
True,False,1212,8,36,False,False,0.593,2901,bot
False,False,3122,2462682,296,True,False,4.714,4105,human
False,False,24260,1327,872,False,False,11.533,2530,human
True,False,75202,10034,3411,False,False,20.857,2491,human
True,False,4,186,1,False,False,4.701,1183,bot
True,False,57,227675,77152,True,True,2.045,2227,human
False,False,17875,133,493,False,False,1.61,3882,human
True,False,1096,285,238,False,False,0.197,3204,bot
False,False,4474,9951,1130,True,False,4.357,4105,human
False,False,2608,154,197,False,False,0.621,1611,human
False,False,120979,147,678,False,False,3.114,2638,human
True,False,1870,6,8,False,False,0.729,3803,bot
True,False,2,275,0,False,False,0.479,3258,human
False,False,21225,811,618,True,False,4.888,2707,human
False,False,3920,168,201,False,False,1.186,3126,human
True,False,1141,15,79,False,False,0.537,3035,bot
False,False,20752,1129,969,True,False,15.53,2500,human
True,False,93,1,0,False,False,0.128,1444,human
True,False,2518,30,126,False,False,2.209,1501,bot
False,False,25962,2189106,418,True,True,30.275,4184,bot
False,False,16063,2536,1830,False,False,18.171,2968,human
False,False,1120,438,186,False,False,4.754,3228,human
True,False,2809,212,0,True,False,1.478,3860,human
True,False,35,0,19,False,False,0.462,1229,bot
True,False,6069,814557,190,True,True,2.145,3093,human
True,True,7060,17,52,False,False,0.331,3048,bot
False,False,25819,349,407,True,False,2.209,2723,human
False,False,21,1,0,False,False,0.027,3741,bot
False,False,1200,411,1019,True,False,1.361,4115,human
True,False,1892,307,564,False,False,2.981,2020,bot
True,False,2450,15,0,False,False,0.945,4064,bot
False,False,22853,934,2907,True,False,2.504,3956,human
False,False,3072,1848,565,True,False,1.337,2376,human
False,False,8805,986,2050,False,False,0.695,3642,human
False,False,2409,35,0,True,False,0.898,3592,bot
False,False,8396,1123,910,True,False,5.685,3466,human
False,False,2026,452,0,True,False,0.991,3797,bot
False,False,271,1836449,2819,True,True,17.202,3766,human
False,False,62120,30,0,True,False,37.947,2145,bot
True,False,3519,22,40,False,False,2.112,1751,bot
False,False,270,106,342,True,False,5.66,3145,human
True,False,162881,3379,4758,False,False,21.06,1720,human
True,False,430,26,0,False,False,0.024,3072,bot
False,False,33949,13972,5439,True,True,17.887,4137,human
False,False,2104,36,0,False,False,1.038,2871,bot
True,False,18,0,28,False,False,0.154,1272,bot
True,False,1467,17,0,False,False,0.718,2960,bot
True,False,221698,9181,3191,True,False,83.84,2107,human
False,False,1152,5,0,False,False,0.419,4033,bot
True,False,142763,55375,56745,True,False,49.237,4128,human
False,False,11,1092495,304,False,True,0.448,3538,human
True,False,7507,2361,913,False,False,3.008,2789,human
False,False,609,380189,839,True,True,5.719,4048,human
True,False,20828,193,644,True,False,3.602,4149,human
False,False,16623,74,248,True,False,2.143,2366,human
True,False,6067,63,793,False,False,0.841,1248,human
True,False,149,0,0,False,False,0.252,1109,human
True,False,32464,6601,4948,False,False,13.547,2477,human
False,False,1388,16,72,False,False,0.249,2012,human
True,False,2002,497,1881,True,False,0.858,3425,bot
False,False,39,77767,256,True,False,2.511,3762,human
True,False,215,629,56,False,False,0.108,3218,human
False,False,8585,352,306,True,False,2.525,3584,bot
False,False,926,1664121,245,True,True,1.385,2963,human
False,False,702,5171,171,True,False,1.105,4288,human
False,False,2571,206,644,True,False,1.119,3072,human
False,False,2353,134099,16725,True,True,22.972,4058,bot
True,False,2192,2,43,False,False,0.763,2875,bot
True,False,351,2,0,False,False,0.165,3192,bot
True,False,17360,393,1061,True,False,1.963,1744,human
False,False,1202,14,0,False,False,0.405,4059,bot
True,False,41,202341,323,True,False,1.728,2836,human
False,False,14315,1128,415,True,False,9.691,4099,human
True,False,111852,102,835,False,False,6.343,1678,human
True,False,2092,7,0,False,False,1.258,2402,bot
False,False,1823,2455,803,True,False,1.192,4172,human
True,False,1181,2,20,False,False,0.464,3767,bot
False,False,6842,10483,14146,True,False,44.528,3095,human
False,False,1659,13,0,True,False,0.596,4168,bot
False,False,4369,26863,1952,True,True,2.41,3563,human
False,False,592,10165,540,False,False,1.125,3514,human
True,False,2294,18,81,False,False,0.85,3584,bot
False,False,214,981045,76,True,True,0.326,4378,human
False,False,21,14,0,False,False,0.041,4084,human
False,False,2215,890,158,True,False,10.982,3997,human
False,False,1595,34,0,True,False,1.031,4134,human
True,False,12650,170,472,True,False,1.678,1690,human
False,False,77246,127108,680,True,True,10.47,3863,human
False,False,459,31,0,False,False,0.031,3165,bot
False,False,14,9563,4585,False,False,0.433,4378,human
False,False,62647,409,947,False,False,2.752,4161,human
False,False,2733,6098,2351,True,True,1.849,962,human
False,False,1059,751,509,False,False,0.369,2308,human
True,False,4,1664048,1512,True,True,3.771,3140,human
True,False,17113,514,957,True,False,6.093,1914,human
True,False,513,62,203,False,False,1.451,4181,human
False,False,257,111,128,True,False,2.868,4313,human
False,False,257,2132840,392,False,True,1.878,4231,human
True,False,2173,13,65,False,False,0.948,3338,bot
False,False,476,118745,523,False,True,0.623,3444,human
False,False,2020,19,70,False,False,0.732,3584,bot
True,False,1890,8,0,False,False,0.842,3244,bot
True,False,58064,4638,3887,True,True,4.994,4127,human
False,False,3735,139882,6545,True,True,5.79,4166,human
True,False,1500,260648,445,True,True,1.856,3490,human
True,False,109,17,0,False,False,0.04,2525,bot
False,False,45789,1009,1234,True,False,22.119,2151,human
True,False,13657,1230,1351,True,False,5.352,2707,human
False,False,902,105058,495,False,True,7.031,4257,human
True,False,66076,3494,3028,True,False,53.35,2723,human
False,False,231343,1468,993,True,False,17.818,3685,human
False,False,1216,3189726,1066,False,True,18.757,3633,human
False,False,14200,3154,967,True,False,31.607,3156,human
True,False,141,0,0,False,False,0.222,1201,human
False,False,14987,30415,242,False,True,3.908,4082,human
False,False,2102,31606,1775,False,True,3.465,3270,human
False,False,740,2124316,218,True,True,0.645,3153,human
